               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.018985,           0.0063083,           0.0026913,             0.81744,             0.86781,             0.94884,              0.7807,            0.012535,           0.0027514,            0.014822,           0.0085546,           0.0085546,           0.0085546
                  75,            0.020777,           0.0060926,            0.003189,             0.99119,             0.93684,             0.99189,             0.84582,           0.0092361,           0.0023832,          0.00092497,           0.0085348,           0.0085348,           0.0085348
                  76,            0.019742,           0.0061416,           0.0016594,             0.97237,             0.97207,             0.97833,             0.80742,            0.012203,           0.0026121,          0.00052142,            0.008515,            0.008515,            0.008515
                  77,            0.019887,           0.0059905,           0.0026335,             0.98759,             0.99275,               0.995,             0.87227,             0.00872,           0.0023057,          0.00052128,           0.0084952,           0.0084952,           0.0084952
                  78,            0.019316,           0.0056562,            0.001911,             0.98524,             0.97465,               0.995,             0.81763,            0.011299,           0.0023806,          0.00084257,           0.0084754,           0.0084754,           0.0084754
                  79,            0.019842,           0.0062933,           0.0026818,             0.92037,             0.92886,             0.98333,             0.84186,           0.0095582,           0.0025513,             0.00292,           0.0084556,           0.0084556,           0.0084556
                  80,            0.019027,           0.0060247,           0.0028443,             0.94133,              0.9952,             0.99333,             0.86408,           0.0089437,           0.0022895,          0.00062728,           0.0084358,           0.0084358,           0.0084358
                  81,            0.018372,           0.0060841,           0.0019366,             0.99291,                   1,               0.995,             0.87042,           0.0093501,           0.0022576,          0.00050526,            0.008416,            0.008416,            0.008416
                  82,            0.018396,           0.0059944,           0.0018684,              0.9844,                   1,               0.995,             0.83239,           0.0095876,           0.0022614,          0.00063157,           0.0083962,           0.0083962,           0.0083962
                  83,            0.018315,           0.0058453,           0.0017444,             0.98563,                   1,               0.995,             0.86772,           0.0082784,           0.0020711,          0.00046434,           0.0083764,           0.0083764,           0.0083764
                  84,            0.019799,           0.0059598,           0.0030449,             0.99059,                   1,               0.995,             0.89562,           0.0080587,           0.0021081,          0.00049253,           0.0083566,           0.0083566,           0.0083566
                  85,            0.019201,           0.0063183,           0.0020614,             0.98421,             0.98373,               0.995,              0.8714,           0.0077215,            0.002269,          0.00042272,           0.0083368,           0.0083368,           0.0083368
                  86,            0.019075,           0.0060236,           0.0030617,             0.95633,             0.95136,              0.9822,             0.86204,           0.0091827,           0.0024374,           0.0031506,            0.008317,            0.008317,            0.008317
                  87,            0.019011,           0.0062826,           0.0033683,             0.94499,             0.96403,             0.99333,             0.83649,           0.0097318,           0.0024967,           0.0019381,           0.0082972,           0.0082972,           0.0082972
                  88,            0.019136,            0.005965,            0.002536,             0.97681,             0.97619,             0.98981,             0.85771,           0.0098178,           0.0026028,          0.00044303,           0.0082774,           0.0082774,           0.0082774
                  89,            0.019006,           0.0059699,           0.0028134,             0.98411,             0.98268,               0.995,             0.87911,           0.0086643,           0.0023737,          0.00068192,           0.0082576,           0.0082576,           0.0082576
                  90,             0.01886,           0.0057781,           0.0020046,             0.98699,             0.98496,               0.995,             0.87415,           0.0088896,           0.0022991,          0.00062156,           0.0082378,           0.0082378,           0.0082378
                  91,            0.019428,            0.005998,           0.0022949,             0.97604,                   1,               0.995,             0.85174,            0.009417,           0.0021935,          0.00046792,            0.008218,            0.008218,            0.008218
                  92,            0.018132,           0.0058678,           0.0025163,             0.98929,                   1,               0.995,              0.8448,            0.010047,           0.0023525,          0.00056233,           0.0081982,           0.0081982,           0.0081982
                  93,            0.018743,           0.0058145,           0.0015987,             0.98378,             0.97502,             0.99344,              0.8401,           0.0094376,           0.0024149,          0.00052571,           0.0081784,           0.0081784,           0.0081784
                  94,            0.018184,            0.005842,           0.0027108,             0.98173,             0.99139,               0.995,             0.88266,           0.0092072,           0.0021999,          0.00044017,           0.0081586,           0.0081586,           0.0081586
                  95,            0.018732,           0.0060973,           0.0022279,             0.97885,                   1,               0.995,             0.85727,           0.0098356,           0.0024281,          0.00033174,           0.0081388,           0.0081388,           0.0081388
                  96,            0.019679,           0.0059295,           0.0021705,             0.95789,                   1,               0.995,             0.86191,           0.0094155,           0.0020888,          0.00046091,            0.008119,            0.008119,            0.008119
                  97,             0.01821,           0.0060068,           0.0018697,             0.98039,             0.96971,             0.99344,             0.85823,             0.00972,           0.0023394,           0.0011802,           0.0080992,           0.0080992,           0.0080992
                  98,            0.018256,           0.0058219,            0.002158,             0.99144,             0.97619,             0.99088,             0.87392,           0.0089026,           0.0022962,          0.00043845,           0.0080794,           0.0080794,           0.0080794
                  99,            0.018187,           0.0060665,           0.0021137,             0.99305,             0.97619,             0.99344,             0.84509,           0.0096706,           0.0026832,          0.00059738,           0.0080596,           0.0080596,           0.0080596
                 100,            0.017755,           0.0056256,           0.0017632,               0.976,             0.96996,             0.99344,             0.87274,           0.0094941,           0.0025017,          0.00046434,           0.0080398,           0.0080398,           0.0080398
                 101,            0.018388,           0.0060982,            0.002886,             0.98458,              0.9722,               0.988,             0.87046,           0.0083013,            0.002408,          0.00052485,             0.00802,             0.00802,             0.00802
                 102,            0.018774,           0.0057614,            0.001788,               0.988,             0.98796,               0.995,             0.86451,           0.0086544,           0.0024309,          0.00038481,           0.0080002,           0.0080002,           0.0080002
                 103,            0.017795,           0.0060986,           0.0024615,              0.9951,             0.98014,               0.995,             0.86168,           0.0082111,           0.0021861,          0.00039582,           0.0079804,           0.0079804,           0.0079804
                 104,            0.018727,           0.0054998,           0.0031903,             0.95954,             0.99841,             0.99033,             0.85698,           0.0093482,           0.0023811,          0.00044947,           0.0079606,           0.0079606,           0.0079606
                 105,            0.017588,           0.0059477,           0.0025725,             0.96314,                   1,             0.99033,             0.84393,           0.0088709,            0.002665,          0.00076661,           0.0079408,           0.0079408,           0.0079408
                 106,            0.018984,           0.0057291,           0.0024413,             0.99204,                   1,               0.995,             0.86322,           0.0087107,            0.002208,          0.00038509,            0.007921,            0.007921,            0.007921
                 107,            0.017466,           0.0056886,           0.0018001,             0.98818,                   1,               0.995,             0.88267,           0.0077305,           0.0020859,          0.00051956,           0.0079012,           0.0079012,           0.0079012
                 108,            0.017916,           0.0056293,           0.0022774,             0.98486,             0.97997,               0.995,              0.8643,           0.0086963,           0.0022337,          0.00038638,           0.0078814,           0.0078814,           0.0078814
                 109,            0.016927,           0.0056844,           0.0018769,             0.99225,             0.97619,             0.99208,             0.88736,           0.0074467,           0.0020316,          0.00038738,           0.0078616,           0.0078616,           0.0078616
                 110,            0.016859,           0.0055172,           0.0018178,             0.99009,             0.97619,             0.97476,             0.87676,           0.0077523,           0.0023928,          0.00050068,           0.0078418,           0.0078418,           0.0078418
                 111,            0.017236,           0.0058058,           0.0018663,             0.99232,              0.9435,             0.98307,             0.83326,           0.0097542,           0.0026393,          0.00042701,            0.007822,            0.007822,            0.007822
                 112,            0.017138,           0.0054968,           0.0017994,             0.99292,               0.955,             0.99333,             0.87372,           0.0086895,           0.0022871,           0.0003479,           0.0078022,           0.0078022,           0.0078022
                 113,            0.017011,           0.0055472,           0.0018723,              0.9941,                   1,               0.995,             0.88002,           0.0072926,           0.0018644,          0.00041285,           0.0077824,           0.0077824,           0.0077824
                 114,            0.017036,           0.0055953,            0.002069,             0.99169,                   1,               0.995,             0.90047,           0.0072974,           0.0018272,          0.00042014,           0.0077626,           0.0077626,           0.0077626
                 115,            0.017023,           0.0053681,           0.0022546,              0.9923,             0.95055,             0.99178,             0.87895,            0.008263,           0.0024915,          0.00041184,           0.0077428,           0.0077428,           0.0077428
                 116,            0.017226,           0.0053999,           0.0024966,             0.99541,             0.98032,               0.995,             0.87334,           0.0084188,           0.0021138,          0.00035434,            0.007723,            0.007723,            0.007723
                 117,            0.016765,            0.005491,           0.0014422,             0.99069,                   1,               0.995,             0.88388,           0.0076547,            0.002121,          0.00037158,           0.0077032,           0.0077032,           0.0077032
                 118,            0.017079,           0.0057732,            0.001238,             0.99293,             0.97776,               0.995,             0.88955,            0.008007,           0.0023067,          0.00037186,           0.0076834,           0.0076834,           0.0076834
                 119,            0.017292,           0.0054235,           0.0013275,             0.99274,                   1,               0.995,              0.8814,           0.0075558,           0.0019934,          0.00043273,           0.0076636,           0.0076636,           0.0076636
                 120,            0.016577,            0.005573,           0.0016637,             0.99113,             0.99809,               0.995,             0.86966,           0.0094231,           0.0021513,          0.00051155,           0.0076438,           0.0076438,           0.0076438
                 121,            0.016541,           0.0053167,           0.0015087,             0.98996,             0.98335,               0.995,             0.88095,           0.0082841,           0.0020192,          0.00047092,            0.007624,            0.007624,            0.007624
                 122,            0.016018,           0.0052174,           0.0015306,             0.99385,             0.97985,               0.995,             0.87605,           0.0079345,           0.0020189,          0.00033624,           0.0076042,           0.0076042,           0.0076042
                 123,            0.017944,            0.005335,           0.0012661,             0.99105,             0.97985,               0.995,             0.87753,           0.0085411,           0.0022318,          0.00034876,           0.0075844,           0.0075844,           0.0075844
                 124,            0.015898,           0.0050079,           0.0015944,             0.94678,             0.95274,             0.97393,             0.80916,            0.011548,           0.0028007,          0.00031343,           0.0075646,           0.0075646,           0.0075646
                 125,            0.016118,           0.0052605,           0.0022669,             0.99514,             0.98565,               0.995,             0.86684,           0.0081223,           0.0020258,          0.00037737,           0.0075448,           0.0075448,           0.0075448
                 126,            0.015883,           0.0053326,            0.002672,             0.97334,                   1,               0.995,             0.87393,            0.008701,            0.002389,           0.0003896,            0.007525,            0.007525,            0.007525
                 127,             0.01614,           0.0052193,           0.0021542,             0.96015,              0.9925,             0.99344,             0.85016,           0.0091586,           0.0028405,          0.00058022,           0.0075052,           0.0075052,           0.0075052
                 128,            0.017928,           0.0055287,           0.0015836,             0.98081,                   1,               0.995,              0.8877,           0.0079444,           0.0021803,          0.00067177,           0.0074854,           0.0074854,           0.0074854
                 129,            0.014957,           0.0049643,           0.0012109,             0.99177,                   1,               0.995,             0.90577,           0.0078517,           0.0019894,          0.00043073,           0.0074656,           0.0074656,           0.0074656
                 130,            0.015687,           0.0052297,           0.0015319,             0.99063,                   1,               0.995,             0.86312,           0.0087429,           0.0021305,          0.00040226,           0.0074458,           0.0074458,           0.0074458
