               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.013627,           0.0083694,           0.0010445,             0.98364,             0.93923,             0.97763,             0.90953,           0.0087138,           0.0044599,           0.0024374,           0.0079705,           0.0079705,           0.0079705
                  84,            0.013994,           0.0084584,           0.0012946,             0.97578,             0.97049,             0.97649,             0.90266,           0.0087093,           0.0044689,            0.001579,           0.0079457,           0.0079457,           0.0079457
                  85,             0.01376,           0.0081671,           0.0011905,             0.98514,             0.94422,             0.97456,                 0.9,           0.0088861,           0.0044482,           0.0018365,            0.007921,            0.007921,            0.007921
                  86,            0.013949,           0.0084068,           0.0010757,             0.98393,             0.94135,             0.97503,             0.89711,           0.0088787,           0.0044856,           0.0020056,           0.0078963,           0.0078963,           0.0078963
                  87,            0.013783,           0.0083551,           0.0010688,              0.9789,             0.94631,             0.97247,             0.89554,           0.0088551,           0.0044732,            0.002398,           0.0078715,           0.0078715,           0.0078715
                  88,            0.013338,           0.0081899,            0.001206,             0.98003,             0.95324,             0.97455,             0.90085,           0.0084443,           0.0045137,           0.0016903,           0.0078467,           0.0078467,           0.0078467
                  89,            0.013436,           0.0082608,           0.0011317,             0.97138,             0.95928,             0.97827,             0.89722,           0.0086252,           0.0045378,           0.0021445,            0.007822,            0.007822,            0.007822
                  90,             0.01395,           0.0083187,            0.001147,             0.98779,             0.94408,             0.97467,             0.90061,           0.0085225,           0.0047112,           0.0016899,           0.0077973,           0.0077973,           0.0077973
                  91,            0.013592,            0.008329,           0.0013177,              0.9714,             0.95979,             0.97769,             0.89734,           0.0087432,           0.0047026,           0.0021503,           0.0077725,           0.0077725,           0.0077725
                  92,            0.013433,           0.0083952,           0.0012819,             0.98724,             0.96377,              0.9762,             0.90977,           0.0083924,           0.0047174,           0.0013008,           0.0077478,           0.0077478,           0.0077478
                  93,            0.013356,           0.0079206,           0.0012673,             0.98376,             0.95131,             0.97294,             0.89925,           0.0088446,            0.004602,           0.0015224,            0.007723,            0.007723,            0.007723
                  94,            0.013331,           0.0082778,           0.0013533,             0.98956,             0.95626,              0.9708,             0.89771,           0.0086389,           0.0047927,           0.0014984,           0.0076983,           0.0076983,           0.0076983
                  95,            0.013577,           0.0082144,           0.0012705,             0.99017,             0.95844,             0.97422,             0.90427,            0.008486,           0.0043471,           0.0016732,           0.0076735,           0.0076735,           0.0076735
