               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.017515,           0.0092766,           0.0012851,             0.98547,             0.96603,             0.97911,                0.88,            0.010539,           0.0053849,           0.0017685,           0.0091585,           0.0091585,           0.0091585
                  36,            0.017745,           0.0092838,           0.0010737,              0.9881,             0.97163,             0.98455,             0.88877,            0.010296,           0.0055242,           0.0013753,           0.0091337,           0.0091337,           0.0091337
                  37,             0.01718,           0.0093146,           0.0010513,             0.98733,             0.96486,             0.98232,             0.88433,            0.010253,           0.0052395,           0.0016452,            0.009109,            0.009109,            0.009109
                  38,            0.017048,           0.0093631,           0.0010003,             0.99448,             0.96403,              0.9865,             0.89422,           0.0093237,           0.0051017,           0.0011445,           0.0090843,           0.0090843,           0.0090843
                  39,            0.016609,           0.0088592,           0.0011402,             0.99545,             0.97595,             0.98494,              0.8958,             0.01012,           0.0051665,          0.00092762,           0.0090595,           0.0090595,           0.0090595
                  40,            0.017317,           0.0092924,           0.0010735,             0.99209,              0.9616,             0.97918,             0.89366,            0.010221,           0.0054817,            0.001123,           0.0090347,           0.0090347,           0.0090347
                  41,            0.016458,           0.0089244,           0.0010472,             0.98621,             0.97271,             0.98557,             0.89828,            0.010137,           0.0052691,           0.0013256,             0.00901,             0.00901,             0.00901
                  42,            0.016863,           0.0091047,            0.001139,             0.98855,             0.96839,             0.98511,             0.90851,           0.0089523,           0.0053339,           0.0013688,           0.0089853,           0.0089853,           0.0089853
                  43,            0.016303,           0.0088583,          0.00089985,             0.98936,             0.97417,             0.98261,             0.89229,            0.010561,           0.0054593,           0.0010834,           0.0089605,           0.0089605,           0.0089605
                  44,            0.016364,           0.0089388,          0.00099844,             0.99118,             0.96551,             0.98539,             0.90856,           0.0093764,           0.0050988,           0.0013031,           0.0089358,           0.0089358,           0.0089358
                  45,            0.015736,           0.0086808,          0.00091866,             0.98098,             0.97543,             0.98404,             0.90391,           0.0094941,           0.0050454,          0.00093834,            0.008911,            0.008911,            0.008911
                  46,            0.016525,           0.0089223,          0.00080642,             0.98951,             0.98093,             0.98453,             0.90254,           0.0088859,           0.0048833,          0.00067359,           0.0088863,           0.0088863,           0.0088863
                  47,            0.016061,           0.0088407,          0.00096323,             0.99279,             0.97438,             0.98345,             0.91272,           0.0090606,           0.0049038,          0.00081525,           0.0088615,           0.0088615,           0.0088615
                  48,             0.01566,           0.0085305,          0.00095884,             0.98556,             0.97417,             0.98651,             0.90797,           0.0087789,           0.0047741,           0.0012358,           0.0088368,           0.0088368,           0.0088368
                  49,            0.015744,           0.0085882,            0.001092,             0.99405,             0.97455,             0.98704,             0.89932,           0.0095366,           0.0050855,          0.00090337,            0.008812,            0.008812,            0.008812
                  50,            0.015194,           0.0086633,           0.0010692,             0.98839,             0.97601,             0.98636,             0.89981,           0.0089009,           0.0048594,          0.00094285,           0.0087872,           0.0087872,           0.0087872
                  51,             0.01561,           0.0084715,          0.00086084,             0.99189,             0.97832,             0.98631,             0.90334,           0.0095463,           0.0049777,          0.00081253,           0.0087625,           0.0087625,           0.0087625
                  52,            0.015481,           0.0084632,          0.00092137,             0.98869,             0.97867,             0.98617,             0.91328,           0.0087799,           0.0047021,           0.0010093,           0.0087378,           0.0087378,           0.0087378
                  53,             0.01491,           0.0084135,          0.00099402,             0.98652,             0.97346,             0.98698,             0.90864,           0.0086696,           0.0046716,           0.0018208,            0.008713,            0.008713,            0.008713
                  54,            0.015213,           0.0085719,           0.0010589,              0.9924,             0.97639,             0.98653,             0.91643,           0.0087091,            0.004725,           0.0011431,           0.0086882,           0.0086882,           0.0086882
                  55,            0.014826,            0.008372,          0.00087803,             0.99055,                0.98,             0.98299,             0.89955,           0.0087733,           0.0048227,          0.00073686,           0.0086635,           0.0086635,           0.0086635
                  56,            0.014805,           0.0085405,           0.0009168,             0.99404,             0.98377,             0.98635,             0.91277,           0.0084279,           0.0047431,           0.0007483,           0.0086388,           0.0086388,           0.0086388
                  57,            0.015012,           0.0082663,          0.00095118,             0.99307,             0.97848,             0.98703,             0.92021,           0.0085525,           0.0046172,          0.00092447,            0.008614,            0.008614,            0.008614
                  58,            0.014907,           0.0083801,          0.00081154,             0.99548,             0.97731,             0.98543,              0.8993,           0.0085645,             0.00492,          0.00082419,           0.0085893,           0.0085893,           0.0085893
                  59,            0.014503,           0.0081976,           0.0007793,             0.99222,             0.97416,             0.98614,              0.9229,           0.0079211,           0.0044589,           0.0008013,           0.0085645,           0.0085645,           0.0085645
                  60,            0.014432,           0.0082574,          0.00082806,                   1,              0.9756,             0.98779,             0.91907,           0.0083924,           0.0047293,          0.00065396,           0.0085398,           0.0085398,           0.0085398
                  61,            0.014344,           0.0080256,          0.00072805,             0.99675,             0.97417,             0.98648,             0.92544,           0.0079702,           0.0045776,          0.00064931,            0.008515,            0.008515,            0.008515
                  62,            0.014388,           0.0081388,          0.00085471,              0.9884,             0.97179,             0.98492,             0.92475,           0.0080744,           0.0043788,           0.0012147,           0.0084903,           0.0084903,           0.0084903
