               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.027715,             0.01772,           0.0033472,             0.92606,                   1,               0.995,             0.94525,            0.017245,           0.0021443,           0.0014869,           0.0088615,           0.0088615,           0.0088615
                  48,             0.02753,            0.017071,           0.0054675,             0.90458,                   1,               0.995,             0.84575,            0.010481,           0.0019784,           0.0018047,           0.0088368,           0.0088368,           0.0088368
                  49,            0.027087,            0.015251,            0.003235,             0.90555,                   1,               0.995,             0.84575,            0.012184,           0.0023272,           0.0022556,            0.008812,            0.008812,            0.008812
                  50,            0.026956,            0.017537,           0.0032742,             0.92638,                   1,               0.995,             0.74625,            0.015499,           0.0018504,           0.0022556,           0.0087872,           0.0087872,           0.0087872
                  51,            0.028593,            0.017411,           0.0036261,             0.92765,                   1,               0.995,             0.74625,            0.013341,           0.0015972,           0.0028587,           0.0087625,           0.0087625,           0.0087625
                  52,            0.028661,             0.01876,           0.0037256,             0.92024,                   1,               0.995,              0.8955,            0.012189,           0.0015929,           0.0020914,           0.0087378,           0.0087378,           0.0087378
                  53,            0.028644,            0.017214,           0.0036742,             0.94897,                   1,               0.995,             0.74625,            0.014306,           0.0015402,            0.001359,            0.008713,            0.008713,            0.008713
                  54,            0.027027,            0.017119,           0.0035064,             0.96537,                   1,               0.995,               0.796,            0.021137,           0.0016115,            0.001163,           0.0086882,           0.0086882,           0.0086882
                  55,            0.026235,            0.016021,           0.0033868,             0.96083,                   1,               0.995,             0.84575,            0.013626,           0.0016332,           0.0012048,           0.0086635,           0.0086635,           0.0086635
                  56,            0.027982,            0.016346,             0.00315,              0.9661,                   1,               0.995,               0.796,             0.01411,            0.001524,           0.0013578,           0.0086388,           0.0086388,           0.0086388
                  57,            0.027197,            0.016195,           0.0044544,             0.94418,                   1,               0.995,              0.4975,            0.030663,           0.0019915,            0.001399,            0.008614,            0.008614,            0.008614
