               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.036219,            0.037218,            0.032853,             0.29861,              0.2963,             0.35396,             0.20909,            0.031188,            0.014451,            0.023053,           0.0096436,           0.0096436,           0.0096436
                  20,            0.036006,            0.040086,            0.032574,             0.47683,             0.38843,             0.49013,             0.29171,            0.034329,            0.012979,            0.022451,           0.0096238,           0.0096238,           0.0096238
                  21,            0.034604,            0.037634,            0.031578,             0.49018,              0.5037,             0.45659,             0.27732,            0.029411,            0.010897,            0.023854,            0.009604,            0.009604,            0.009604
                  22,            0.036391,            0.036372,             0.03235,             0.28639,             0.30741,             0.34993,             0.22028,             0.02672,            0.013226,            0.025502,           0.0095842,           0.0095842,           0.0095842
                  23,            0.034764,            0.037059,            0.030997,             0.22686,             0.24074,             0.23221,             0.15548,            0.037481,            0.014707,            0.019969,           0.0095644,           0.0095644,           0.0095644
                  24,            0.034136,            0.037108,             0.03058,             0.38999,             0.52593,             0.37349,             0.22645,            0.030736,            0.013272,            0.021449,           0.0095446,           0.0095446,           0.0095446
                  25,            0.032331,            0.036436,            0.030832,             0.46564,             0.42571,              0.3995,             0.24423,            0.028954,             0.01579,            0.020215,           0.0095248,           0.0095248,           0.0095248
                  26,            0.033867,            0.034365,            0.029692,             0.62274,             0.58296,             0.56939,             0.29622,            0.029929,            0.015407,            0.019622,            0.009505,            0.009505,            0.009505
                  27,            0.031345,            0.035749,            0.029838,             0.61659,             0.47737,             0.50055,             0.36307,            0.023025,               0.013,            0.016422,           0.0094852,           0.0094852,           0.0094852
                  28,            0.032595,            0.035492,            0.029709,             0.58403,             0.22501,             0.31567,             0.18091,            0.029746,            0.013922,            0.017317,           0.0094654,           0.0094654,           0.0094654
                  29,            0.031537,             0.03648,            0.028354,             0.25633,             0.39259,             0.28924,             0.18214,            0.033661,            0.013469,            0.019247,           0.0094456,           0.0094456,           0.0094456
                  30,            0.033335,            0.034417,             0.02873,             0.45261,              0.4037,             0.38859,             0.25207,            0.027142,            0.015175,            0.017965,           0.0094258,           0.0094258,           0.0094258
                  31,            0.032441,             0.03346,            0.028315,             0.24657,             0.41111,             0.28161,             0.17563,              0.0328,            0.014637,             0.01612,            0.009406,            0.009406,            0.009406
                  32,            0.031845,            0.033916,            0.027316,             0.33728,              0.2037,             0.21638,             0.15226,            0.036486,            0.017858,             0.01614,           0.0093862,           0.0093862,           0.0093862
                  33,            0.030405,            0.033055,             0.02665,             0.52222,             0.11111,              0.1887,             0.13424,            0.040337,            0.020103,            0.016482,           0.0093664,           0.0093664,           0.0093664
                  34,            0.030934,            0.034004,            0.026662,             0.29358,             0.26189,             0.31536,             0.17669,            0.037102,            0.018898,            0.017426,           0.0093466,           0.0093466,           0.0093466
                  35,             0.03008,            0.032715,            0.025818,             0.43375,             0.47778,             0.36023,             0.15627,            0.034996,            0.014942,            0.013982,           0.0093268,           0.0093268,           0.0093268
