               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.020076,           0.0081785,           0.0025531,             0.98145,             0.93443,             0.97362,             0.82832,            0.012741,           0.0046719,           0.0016851,            0.008845,            0.008845,            0.008845
                  37,             0.01999,           0.0082142,           0.0024727,             0.96001,               0.948,             0.97868,             0.83077,            0.012314,           0.0045255,           0.0016094,            0.008812,            0.008812,            0.008812
                  38,            0.019496,           0.0080645,           0.0023144,             0.96472,             0.94337,             0.97626,             0.82524,             0.01254,           0.0046022,           0.0016228,            0.008779,            0.008779,            0.008779
                  39,            0.019219,           0.0080305,           0.0022623,             0.97271,             0.93313,              0.9763,             0.83204,             0.01215,           0.0045618,           0.0021265,            0.008746,            0.008746,            0.008746
                  40,            0.019698,           0.0081227,           0.0023819,             0.96626,             0.94041,             0.98558,             0.84237,            0.012207,           0.0044951,           0.0016379,            0.008713,            0.008713,            0.008713
                  41,            0.019213,            0.008118,           0.0025411,              0.9856,             0.92896,              0.9807,             0.83402,            0.011959,           0.0044378,           0.0015991,             0.00868,             0.00868,             0.00868
                  42,            0.019255,           0.0080991,           0.0023401,             0.98826,             0.93352,              0.9843,             0.83696,            0.012069,           0.0044744,           0.0015496,            0.008647,            0.008647,            0.008647
                  43,            0.019076,           0.0080046,           0.0024511,             0.97192,             0.93629,             0.96858,             0.82999,            0.012267,           0.0045272,           0.0015966,            0.008614,            0.008614,            0.008614
                  44,            0.019214,           0.0079945,           0.0023446,             0.98147,             0.94246,             0.98063,             0.83404,            0.011963,           0.0043004,           0.0014324,            0.008581,            0.008581,            0.008581
                  45,             0.01866,           0.0077878,           0.0024394,             0.97534,              0.9377,              0.9741,             0.83551,            0.012168,           0.0044575,           0.0015086,            0.008548,            0.008548,            0.008548
                  46,            0.018867,           0.0077941,           0.0021734,             0.98431,             0.91083,             0.97633,             0.83601,            0.011885,           0.0047868,           0.0015748,            0.008515,            0.008515,            0.008515
